"municipality","1991","2000","2010","Total"
"210055 AMAPA DO MARANHAO",...,89.10,80.59,84.46
"210060 AMARANTE DO MARANHAO",93.99,91.36,75.96,85.19
"210070 ANAJATUBA",96.40,91.61,75.31,86.83
"210080 ANAPURUS",97.37,87.34,78.23,86.60
"210083 APICUM-ACU",...,94.97,76.61,84.34
"210087 ARAGUANA",...,96.17,86.30,90.17
"210090 ARAIOSES",97.93,94.61,80.37,90.81
"210095 ARAME",95.56,88.90,83.67,89.41
"210100 ARARI",96.02,81.84,66.27,80.54
"210110 AXIXA",95.85,90.16,76.19,86.69
"210120 BACABAL",92.57,81.72,58.73,77.37
"210125 BACABEIRA",...,92.22,70.72,79.59
"210130 BACURI",97.35,90.27,75.56,88.57
"210135 BACURITUBA",...,91.20,84.70,87.74
"210140 BALSAS",92.25,74.47,48.29,66.59
"210150 BARAO DE GRAJAU",95.72,88.31,62.25,80.34
"210160 BARRA DO CORDA",95.66,82.05,68.56,82.04
"210170 BARREIRINHAS",97.04,91.69,80.01,87.75
"210173 BELAGUA",...,98.48,89.43,93.46
"210177 BELA VISTA DO MARANHAO",...,90.86,79.03,84.34
"210180 BENEDITO LEITE",97.58,87.06,74.38,88.19
"210190 BEQUIMAO",98.14,91.77,77.92,89.23
"210193 BERNARDO DO MEARIM",...,87.40,68.05,77.13
"210197 BOA VISTA DO GURUPI",...,92.30,78.20,83.75
"210200 BOM JARDIM",96.51,92.25,81.21,89.45
"210203 BOM JESUS DAS SELVAS",...,89.30,79.24,82.96
"210207 BOM LUGAR",...,94.16,83.06,87.89
"210210 BREJO",96.27,91.27,81.16,88.92
"210215 BREJO DE AREIA",...,96.13,77.18,89.43
"210220 BURITI",97.43,90.97,83.45,90.01
"210230 BURITI BRAVO",92.43,89.91,72.42,84.61
"210232 BURITICUPU",...,84.44,79.33,81.52
"210235 BURITIRANA",...,92.37,71.46,81.56
"210237 CACHOEIRA GRANDE",...,97.58,90.30,93.68
"210240 CAJAPIO",98.71,96.91,86.29,94.05
"210250 CAJARI",98.79,95.21,86.84,93.19
"210255 CAMPESTRE DO MARANHAO",...,89.23,54.13,70.33
"210260 CANDIDO MENDES",98.14,92.02,77.22,90.81
"210270 CANTANHEDE",97.34,95.79,83.63,92.25
"210275 CAPINZAL DO NORTE",...,91.10,77.20,84.10
"210280 CAROLINA",93.04,76.70,59.18,76.39
"210290 CARUTAPERA",97.02,90.84,71.79,87.73
"210300 CAXIAS",93.79,80.88,63.15,78.84
"210310 CEDRAL",95.73,91.49,79.44,89.75
"210312 CENTRAL DO MARANHAO",...,92.87,79.79,86.03
"210315 CENTRO DO GUILHERME",...,98.07,78.23,84.65
"210317 CENTRO NOVO DO MARANHAO",...,92.27,79.03,85.00
"210320 CHAPADINHA",95.50,87.28,72.90,84.13
"210325 CIDELANDIA",...,87.07,64.94,75.19
"210330 CODO",95.95,86.84,69.75,83.76
"210340 COELHO NETO",91.84,86.70,74.48,83.73
"210350 COLINAS",96.45,85.85,71.69,84.05
"210355 CONCEICAO DO LAGO-ACU",...,94.89,80.51,86.60
"210360 COROATA",97.14,89.68,74.91,87.45
"210370 CURURUPU",96.99,84.61,71.84,85.43
"210375 DAVINOPOLIS",...,86.82,67.75,77.16
"210380 DOM PEDRO",92.86,76.44,64.12,77.06
"210390 DUQUE BACELAR",96.58,89.46,81.91,88.38
"210400 ESPERANTINOPOLIS",96.06,88.40,72.44,87.45
"210405 ESTREITO",92.06,76.01,50.11,69.27
"210407 FEIRA NOVA DO MARANHAO",...,91.04,80.71,85.68
"210408 FERNANDO FALCAO",...,94.11,90.44,91.70
"210409 FORMOSA DA SERRA NEGRA",...,94.07,83.56,88.10
"210410 FORTALEZA DOS NOGUEIRAS",97.04,86.48,65.38,82.67
"210420 FORTUNA",97.02,86.59,68.28,84.06
"210430 GODOFREDO VIANA",94.95,88.15,70.80,88.14
"210440 GONCALVES DIAS",89.41,84.10,73.10,81.93
"210450 GOVERNADOR ARCHER",96.88,87.95,72.79,85.62
"210455 GOVERNADOR EDISON LOBAO",...,86.45,61.83,71.82
"210460 GOVERNADOR EUGENIO BARROS",97.38,89.26,73.55,87.36
"210462 GOVERNADOR LUIZ ROCHA",...,92.68,75.54,83.58
"210465 GOVERNADOR NEWTON BELLO",...,95.50,79.91,87.61
"210467 GOVERNADOR NUNES FREIRE",...,90.06,75.26,82.71
"210470 GRACA ARANHA",98.93,88.43,73.46,86.59
"210480 GRAJAU",94.40,83.15,67.49,80.84
"210490 GUIMARAES",94.17,88.43,73.82,85.18
"210500 HUMBERTO DE CAMPOS",97.28,95.84,89.48,93.73
"210510 ICATU",99.42,93.89,81.72,90.96
"210515 IGARAPE DO MEIO",...,92.80,74.82,82.72
"210520 IGARAPE GRANDE",97.27,88.86,68.42,85.88
"210530 IMPERATRIZ",85.13,64.17,39.14,63.29
"210535 ITAIPAVA DO GRAJAU",...,86.10,85.89,85.99
"210540 ITAPECURU MIRIM",94.94,86.18,76.96,84.83
"210542 ITINGA DO MARANHAO",...,75.15,61.11,67.86
"210545 JATOBA",...,78.43,76.32,77.10
"210547 JENIPAPO DOS VIEIRAS",...,90.97,86.31,88.14
"210550 JOAO LISBOA",96.30,82.34,58.73,84.86
"210560 JOSELANDIA",96.15,91.03,74.39,86.93
"210565 JUNCO DO MARANHAO",...,92.70,72.29,84.05
"210570 LAGO DA PEDRA",96.28,86.24,71.24,84.52
"210580 LAGO DO JUNCO",94.92,89.64,76.31,88.55
"210590 LAGO VERDE",98.64,93.86,80.92,90.51
"210592 LAGOA DO MATO",...,94.82,70.05,81.47
"210594 LAGO DOS RODRIGUES",...,89.80,68.88,79.75
"210596 LAGOA GRANDE DO MARANHAO",...,94.36,82.93,88.01
"210598 LAJEADO NOVO",...,84.12,74.58,78.73
"210600 LIMA CAMPOS",92.22,86.94,64.16,81.25
"210610 LORETO",98.05,90.65,75.61,86.82
"210620 LUIS DOMINGUES",93.06,84.98,74.14,85.07
"210630 MAGALHAES DE ALMEIDA",97.53,92.02,80.09,88.53
"210632 MARACACUME",...,83.14,71.34,76.47
"210635 MARAJA DO SENA",...,86.85,91.56,89.37
"210637 MARANHAOZINHO",...,95.08,79.34,85.15
"210640 MATA ROMA",99.04,91.68,82.29,89.91
"210650 MATINHA",98.40,89.61,74.94,86.88
"210660 MATOES",97.00,90.83,74.81,86.59
"210663 MATOES DO NORTE",...,95.07,89.45,91.43
"210667 MILAGRES DO MARANHAO",...,92.19,83.74,87.02
"210670 MIRADOR",96.04,89.22,83.17,89.04
"210675 MIRANDA DO NORTE",92.37,81.64,68.51,78.52
"210680 MIRINZAL",96.61,86.47,69.72,84.87
"210690 MONCAO",97.10,91.17,80.84,88.97
"210700 MONTES ALTOS",97.03,86.98,74.80,89.06
"210710 MORROS",98.79,92.11,80.76,90.57
"210720 NINA RODRIGUES",98.68,92.04,84.01,90.20
"210725 NOVA COLINAS",...,93.49,78.94,85.12
"210730 NOVA IORQUE",97.69,86.55,67.50,84.27
"210735 NOVA OLINDA DO MARANHAO",...,86.12,74.65,79.79
"210740 OLHO D'AGUA DAS CUNHAS",95.02,85.23,71.63,83.30
"210745 OLINDA NOVA DO MARANHAO",...,92.20,80.49,85.53
"210750 PACO DO LUMIAR",83.49,64.88,47.16,60.99
"210760 PALMEIRANDIA",98.16,92.44,83.31,90.61
"210770 PARAIBANO",92.89,83.08,67.68,80.13
"210780 PARNARAMA",97.68,92.06,78.82,89.09
"210790 PASSAGEM FRANCA",96.70,87.24,74.83,87.15
"210800 PASTOS BONS",98.45,86.60,72.74,84.68
"210805 PAULINO NEVES",...,95.24,83.41,88.63
"210810 PAULO RAMOS",95.23,90.15,75.27,87.64
"210820 PEDREIRAS",92.21,76.31,55.47,76.10
"210825 PEDRO DO ROSARIO",...,94.31,83.78,88.41
"210830 PENALVA",97.93,92.10,76.17,88.07
"210840 PERI MIRIM",98.27,90.52,79.70,89.36
"210845 PERITORO",...,90.86,83.35,86.71
"210850 PINDARE-MIRIM",96.39,85.04,66.68,82.31
"210860 PINHEIRO",96.34,83.55,62.08,80.77
"210870 PIO XII",96.83,91.75,74.97,88.65
"210880 PIRAPEMAS",98.99,92.41,79.88,90.17
"210890 POCAO DE PEDRAS",97.26,91.65,72.11,87.86
"210900 PORTO FRANCO",94.10,73.84,48.85,75.23
"210905 PORTO RICO DO MARANHAO",...,91.02,75.16,83.29
"210910 PRESIDENTE DUTRA",92.92,77.28,58.24,75.51
"210920 PRESIDENTE JUSCELINO",98.83,94.81,86.02,92.07
"210923 PRESIDENTE MEDICI",...,86.71,78.74,82.29
"210927 PRESIDENTE SARNEY",...,92.26,79.90,85.39
"210930 PRESIDENTE VARGAS",98.52,93.88,83.60,91.33
"210940 PRIMEIRA CRUZ",96.98,94.16,87.90,93.06
"210945 RAPOSA",...,84.87,65.63,73.09
"210950 RIACHAO",97.61,88.65,69.65,86.56
"210955 RIBAMAR FIQUENE",...,85.04,67.44,75.71
"210960 ROSARIO",96.77,86.20,65.70,82.83
"210970 SAMBAIBA",91.30,88.62,73.57,84.21
"210975 SANTA FILOMENA DO MARANHAO",...,89.27,86.73,87.74
"210980 SANTA HELENA",96.75,87.85,72.79,84.13
"210990 SANTA INES",89.09,77.11,54.48,72.29
"211000 SANTA LUZIA",96.52,89.93,78.79,89.46
"211003 SANTA LUZIA DO PARUA",97.53,91.12,63.53,87.30
"211010 SANTA QUITERIA DO MARANHAO",96.72,91.90,80.21,88.77
"211020 SANTA RITA",97.85,89.28,68.53,82.78
"211023 SANTANA DO MARANHAO",...,94.74,87.19,90.83
"211027 SANTO AMARO DO MARANHAO",...,96.30,87.83,91.31
"211030 SANTO ANTONIO DOS LOPES",96.22,91.08,73.32,87.54
"211040 SAO BENEDITO DO RIO PRETO",99.67,94.79,85.66,92.85
"211050 SAO BENTO",96.44,86.94,74.89,84.64
"211060 SAO BERNARDO",96.91,92.18,77.22,88.36
"211065 SAO DOMINGOS DO AZEITAO",...,90.03,76.98,83.14
"211070 SAO DOMINGOS DO MARANHAO",96.47,83.05,74.19,84.61
"211080 SAO FELIX DE BALSAS",97.37,84.85,73.85,86.39
"211085 SAO FRANCISCO DO BREJAO",...,85.01,70.95,76.69
"211090 SAO FRANCISCO DO MARANHAO",97.15,91.58,78.13,89.14
"211100 SAO JOAO BATISTA",98.17,95.38,85.14,92.90
"211102 SAO JOAO DO CARU",...,91.78,81.69,86.87
"211105 SAO JOAO DO PARAISO",...,83.40,70.79,76.91
"211107 SAO JOAO DO SOTER",...,92.22,79.96,85.61
"211110 SAO JOAO DOS PATOS",94.63,79.50,60.58,78.27
"211120 SAO JOSE DE RIBAMAR",91.49,75.43,50.11,66.53
"211125 SAO JOSE DOS BASILIOS",...,93.09,79.18,86.06
"211130 SAO LUIS",72.55,58.80,37.94,54.21
"211140 SAO LUIS GONZAGA DO MARANHAO",94.87,93.05,80.38,89.92
"211150 SAO MATEUS DO MARANHAO",97.03,86.07,66.85,82.12
"211153 SAO PEDRO DA AGUA BRANCA",...,86.03,70.12,77.68
"211157 SAO PEDRO DOS CRENTES",...,92.19,66.27,78.88
"211160 SAO RAIMUNDO DAS MANGABEIRAS",97.30,85.05,66.94,81.91
"211163 SAO RAIMUNDO DO DOCA BEZERRA",...,91.23,81.70,86.62
"211167 SAO ROBERTO",...,96.53,82.92,88.66
"211170 SAO VICENTE FERRER",98.04,91.01,83.15,90.19
"211172 SATUBINHA",...,94.31,90.27,92.20
"211174 SENADOR ALEXANDRE COSTA",...,88.01,74.44,80.60
"211176 SENADOR LA ROCQUE",...,87.57,68.03,77.33
"211178 SERRANO DO MARANHAO",...,94.22,88.37,91.02
"211180 SITIO NOVO",95.55,85.09,79.60,85.49
"211190 SUCUPIRA DO NORTE",98.12,90.16,74.62,87.23
"211195 SUCUPIRA DO RIACHAO",...,89.32,72.87,80.79
"211200 TASSO FRAGOSO",98.60,87.63,70.00,83.88
"211210 TIMBIRAS",98.21,92.02,83.15,90.63
"211220 TIMON",90.80,79.12,56.12,73.13
"211223 TRIZIDELA DO VALE",...,83.35,66.04,74.04
"211227 TUFILANDIA",...,95.53,80.58,88.01
"211230 TUNTUM",95.63,89.51,74.35,85.83
"211240 TURIACU",96.34,93.38,79.12,89.84
"211245 TURILANDIA",...,91.97,80.65,85.52
"211250 TUTOIA",96.44,91.38,74.04,86.00
"211260 URBANO SANTOS",97.67,94.03,80.43,90.19
"211270 VARGEM GRANDE",98.18,93.78,81.78,89.81
"211280 VIANA",96.55,87.89,69.15,83.71
"211285 VILA NOVA DOS MARTIRIOS",...,86.99,70.84,76.88
"211290 VITORIA DO MEARIM",97.56,84.10,71.83,86.58
"211300 VITORINO FREIRE",93.89,85.92,71.67,83.62
"211400 ZE DOCA",96.22,88.00,68.69,84.63
"220005 ACAUA",...,94.59,73.13,82.42
"220010 AGRICOLANDIA",98.84,90.48,66.96,85.84
"220020 AGUA BRANCA",95.35,80.60,57.58,77.27
"220025 ALAGOINHA DO PIAUI",94.12,76.19,71.67,81.02
"220027 ALEGRETE DO PIAUI",...,79.26,64.02,71.30
"220030 ALTO LONGA",95.81,90.06,70.35,85.33
"220040 ALTOS",94.68,85.04,64.73,81.27
"220045 ALVORADA DO GURGUEIA",...,88.02,78.22,82.66
"220050 AMARANTE",94.66,85.40,62.17,80.44
"220060 ANGICAL DO PIAUI",96.84,85.18,63.40,81.21
"220070 ANISIO DE ABREU",97.36,77.77,68.29,81.93
"220080 ANTONIO ALMEIDA",98.90,85.62,65.05,85.87
"220090 AROAZES",97.83,82.96,65.15,84.25
"220095 AROEIRAS DO ITAIM",...,...,77.86,77.86
"220100 ARRAIAL",96.71,85.66,77.24,86.94
"220105 ASSUNCAO DO PIAUI",...,84.44,84.82,84.64
"220110 AVELINO LOPES",96.10,90.58,73.96,86.86
"220115 BAIXA GRANDE DO RIBEIRO",...,90.68,75.32,81.84
"220117 BARRA D'ALCANTARA",...,90.85,70.72,81.10
"220120 BARRAS",97.10,88.09,67.27,84.30
"220130 BARREIRAS DO PIAUI",93.62,84.82,67.34,82.79
"220140 BARRO DURO",91.17,81.70,56.44,77.48
"220150 BATALHA",97.75,89.14,72.96,85.94
"220155 BELA VISTA DO PIAUI",...,88.09,78.76,82.86
"220157 BELEM DO PIAUI",...,90.57,78.78,83.79
"220160 BENEDITINOS",97.03,83.64,67.53,83.77
"220170 BERTOLINIA",96.86,84.89,57.81,82.18
"220173 BETANIA DO PIAUI",...,95.06,80.78,89.19
"220177 BOA HORA",...,92.97,72.95,81.90
"220180 BOCAINA",93.90,74.30,56.03,73.88
"220190 BOM JESUS",94.70,77.69,53.07,72.84
"220191 BOM PRINCIPIO DO PIAUI",...,86.55,77.27,81.59
"220192 BONFIM DO PIAUI",...,83.40,63.69,73.04
"220194 BOQUEIRAO DO PIAUI",...,92.75,63.10,77.10
"220196 BRASILEIRA",...,87.58,60.80,73.66
"220198 BREJO DO PIAUI",...,91.13,73.86,82.64
"220200 BURITI DOS LOPES",97.31,86.55,73.45,87.60
"220202 BURITI DOS MONTES",...,86.52,72.58,79.22
"220205 CABECEIRAS DO PIAUI",...,94.17,69.21,80.72
"220207 CAJAZEIRAS DO PIAUI",...,87.77,73.56,79.84
"220208 CAJUEIRO DA PRAIA",...,91.17,79.10,84.66
"220209 CALDEIRAO GRANDE DO PIAUI",...,87.66,69.32,78.32
"220210 CAMPINAS DO PIAUI",96.48,88.64,71.84,85.83
"220211 CAMPO ALEGRE DO FIDALGO",...,91.04,79.79,85.28
"220213 CAMPO GRANDE DO PIAUI",...,88.47,66.40,76.61
"220217 CAMPO LARGO DO PIAUI",...,94.83,81.90,87.82
"220220 CAMPO MAIOR",91.75,74.72,54.61,76.57
"220225 CANAVIEIRA",...,91.52,71.42,81.52
"220230 CANTO DO BURITI",94.12,80.29,66.43,81.72
"220240 CAPITAO DE CAMPOS",96.11,90.20,66.23,83.63
"220245 CAPITAO GERVASIO OLIVEIRA",...,92.39,79.03,85.33
"220250 CARACOL",96.56,87.23,75.66,86.89
"220253 CARAUBAS DO PIAUI",...,92.96,83.31,87.79
"220255 CARIDADE DO PIAUI",...,84.66,76.31,80.10
"220260 CASTELO DO PIAUI",94.60,85.74,64.94,83.62
"220265 CAXINGO",...,90.38,78.73,83.99
"220270 COCAL",96.80,89.83,76.65,87.70
"220271 COCAL DE TELHA",...,87.89,68.74,78.01
"220272 COCAL DOS ALVES",...,90.03,77.53,83.53
"220273 COIVARAS",...,91.44,71.74,81.18
"220275 COLONIA DO GURGUEIA",...,84.93,63.89,73.41
"220277 COLONIA DO PIAUI",...,86.41,63.08,74.58
"220280 CONCEICAO DO CANINDE",97.37,87.97,70.92,87.57
"220285 CORONEL JOSE DIAS",...,88.80,73.37,80.97
"220290 CORRENTE",93.09,78.68,60.24,76.92
"220300 CRISTALANDIA DO PIAUI",97.93,85.59,77.67,86.12
"220310 CRISTINO CASTRO",94.56,82.36,67.30,80.97
"220320 CURIMATA",95.55,82.58,64.86,81.63
"220323 CURRAIS",...,93.88,78.43,85.76
"220325 CURRALINHOS",...,93.55,75.25,83.79
"220327 CURRAL NOVO DO PIAUI",...,92.37,79.24,85.26
"220330 DEMERVAL LOBAO",94.01,81.32,58.94,77.47
"220335 DIRCEU ARCOVERDE",97.81,82.18,64.44,84.32
"220340 DOM EXPEDITO LOPES",90.00,80.49,64.31,77.09
"220342 DOMINGOS MOURAO",100.00,95.15,72.23,88.01
"220345 DOM INOCENCIO",98.81,88.25,77.15,87.74
"220350 ELESBAO VELOSO",95.14,84.49,62.36,81.31
"220360 ELISEU MARTINS",95.48,81.56,58.65,82.01
"220370 ESPERANTINA",93.77,85.36,61.04,79.48
"220375 FARTURA DO PIAUI",...,85.35,73.70,79.30
"220380 FLORES DO PIAUI",96.14,88.97,76.20,87.39
"220385 FLORESTA DO PIAUI",...,91.35,68.92,79.98
"220390 FLORIANO",81.41,66.60,43.78,62.92
"220400 FRANCINOPOLIS",97.27,89.74,75.83,87.62
"220410 FRANCISCO AYRES",95.72,86.23,63.27,79.46
"220415 FRANCISCO MACEDO",...,90.20,59.04,73.09
"220420 FRANCISCO SANTOS",89.32,78.79,54.83,72.79
"220430 FRONTEIRAS",95.72,77.11,56.44,78.08
"220435 GEMINIANO",...,90.48,73.86,81.53
"220440 GILBUES",94.52,84.25,70.52,82.85
"220450 GUADALUPE",89.22,75.84,48.06,70.61
"220455 GUARIBAS",...,94.92,80.25,87.89
"220460 HUGO NAPOLEAO",97.27,90.33,74.94,87.36
"220465 ILHA GRANDE",...,90.29,77.09,83.29
"220470 INHUMA",94.56,75.55,67.83,78.59
"220480 IPIRANGA DO PIAUI",95.14,82.82,66.01,80.11
"220490 ISAIAS COELHO",98.21,89.39,77.47,87.97
"220500 ITAINOPOLIS",99.58,83.38,66.07,84.08
"220510 ITAUEIRA",96.02,80.72,63.14,79.95
"220515 JACOBINA DO PIAUI",...,87.34,74.75,80.99
"220520 JAICOS",95.93,85.09,68.33,85.06
"220525 JARDIM DO MULATO",...,84.22,72.53,78.15
"220527 JATOBA DO PIAUI",...,88.71,67.69,77.80
"220530 JERUMENHA",95.31,86.83,65.02,85.07
"220535 JOAO COSTA",...,88.18,74.75,81.53
"220540 JOAQUIM PIRES",98.27,89.46,82.41,90.14
"220545 JOCA MARQUES",...,90.07,81.73,85.56
"220550 JOSE DE FREITAS",95.33,84.72,66.08,80.81
"220551 JUAZEIRO DO PIAUI",...,93.36,73.41,83.15
"220552 JULIO BORGES",...,93.79,77.79,85.34
"220553 JUREMA",...,88.30,75.62,81.59
"220554 LAGOINHA DO PIAUI",...,89.80,68.91,78.42
"220555 LAGOA ALEGRE",...,91.16,71.27,80.45
"220556 LAGOA DO BARRO DO PIAUI",...,90.04,81.87,85.93
"220557 LAGOA DE SAO FRANCISCO",...,93.13,77.91,85.12
"220558 LAGOA DO PIAUI",...,94.75,66.80,80.08
"220559 LAGOA DO SITIO",...,92.18,76.04,83.45
"220560 LANDRI SALES",92.74,79.36,67.14,79.89
"220570 LUIS CORREIA",97.57,88.03,74.50,86.59
"220580 LUZILANDIA",98.16,84.11,67.68,85.17
"220585 MADEIRO",...,96.32,85.82,90.70
"220590 MANOEL EMIDIO",99.35,83.73,72.92,86.39
"220595 MARCOLANDIA",...,81.44,62.33,70.74
"220600 MARCOS PARENTE",99.51,76.99,59.59,78.50
"220605 MASSAPE DO PIAUI",...,87.10,74.80,80.83
"220610 MATIAS OLIMPIO",96.73,91.15,75.47,87.99
"220620 MIGUEL ALVES",96.73,91.90,77.30,88.07
"220630 MIGUEL LEAO",97.50,79.30,62.28,79.27
"220635 MILTON BRANDAO",...,96.33,79.38,87.90
"220640 MONSENHOR GIL",97.51,86.29,63.90,80.98
"220650 MONSENHOR HIPOLITO",96.34,72.37,58.36,74.68
"220660 MONTE ALEGRE DO PIAUI",95.48,88.07,76.84,86.48
"220665 MORRO CABECA NO TEMPO",...,95.01,84.67,90.07
"220667 MORRO DO CHAPEU DO PIAUI",...,96.55,70.52,83.03
"220669 MURICI DOS PORTELAS",...,94.83,85.17,89.32
"220670 NAZARE DO PIAUI",96.02,88.86,68.98,84.67
"220672 NAZARIA",...,...,71.05,71.05
"220675 NOSSA SENHORA DE NAZARE",...,93.49,67.98,79.42
"220680 NOSSA SENHORA DOS REMEDIOS",97.61,91.26,77.18,87.63
"220690 NOVO ORIENTE DO PIAUI",97.84,83.11,69.83,83.92
"220695 NOVO SANTO ANTONIO",...,94.35,72.91,83.36
"220700 OEIRAS",95.32,82.65,59.52,81.21
"220710 OLHO D'AGUA DO PIAUI",...,88.60,73.47,80.50
"220720 PADRE MARCOS",95.13,89.24,72.08,89.11
"220730 PAES LANDIM",98.02,88.41,71.37,86.99
"220735 PAJEU DO PIAUI",...,83.03,68.21,75.04
"220740 PALMEIRA DO PIAUI",99.46,83.32,69.24,83.20
"220750 PALMEIRAIS",98.24,87.56,77.21,86.10
"220755 PAQUETA",...,94.36,75.40,85.06
"220760 PARNAGUA",97.88,87.74,74.95,87.58
"220770 PARNAIBA",87.75,72.10,52.52,69.96
"220775 PASSAGEM FRANCA DO PIAUI",...,88.61,56.53,71.98
"220777 PATOS DO PIAUI",...,84.50,72.00,78.01
"220779 PAU D'ARCO DO PIAUI",...,...,78.13,78.13
"220780 PAULISTANA",97.22,83.32,65.40,85.59
"220785 PAVUSSU",...,87.09,72.30,79.98
"220790 PEDRO II",96.49,89.59,71.16,85.64
"220793 PEDRO LAURENTINO",...,93.60,84.09,88.38
"220795 NOVA SANTA RITA",...,93.84,77.66,85.71
"220800 PICOS",84.60,66.76,41.91,64.74
"220810 PIMENTEIRAS",96.90,91.22,69.30,85.22
"220820 PIO IX",96.50,84.75,73.48,84.39
"220830 PIRACURUCA",94.43,85.49,65.74,82.11
"220840 PIRIPIRI",92.63,79.98,56.98,76.46
"220850 PORTO",98.60,92.26,77.06,89.76
"220855 PORTO ALEGRE DO PIAUI",...,91.62,73.01,82.06
"220860 PRATA DO PIAUI",97.22,85.53,75.89,85.69
"220865 QUEIMADA NOVA",...,93.17,79.39,86.18
"220870 REDENCAO DO GURGUEIA",99.21,88.59,70.35,85.06
"220880 REGENERACAO",96.62,85.84,65.18,83.09
"220885 RIACHO FRIO",...,84.34,83.02,83.69
"220887 RIBEIRA DO PIAUI",...,95.97,78.78,86.97
"220890 RIBEIRO GONCALVES",96.49,77.48,67.49,83.86
"220900 RIO GRANDE DO PIAUI",94.48,82.95,66.38,83.22
"220910 SANTA CRUZ DO PIAUI",97.33,81.68,63.31,83.24
"220915 SANTA CRUZ DOS MILAGRES",...,92.95,70.39,80.97
"220920 SANTA FILOMENA",95.11,86.44,78.78,86.51
"220930 SANTA LUZ",97.08,89.15,72.71,85.11
"220935 SANTANA DO PIAUI",...,88.93,67.18,77.62
"220937 SANTA ROSA DO PIAUI",...,89.84,70.22,80.08
"220940 SANTO ANTONIO DE LISBOA",86.30,71.02,56.25,70.21
"220945 SANTO ANTONIO DOS MILAGRES",...,92.78,75.39,83.67
"220950 SANTO INACIO DO PIAUI",97.30,80.10,68.31,84.20
"220955 SAO BRAZ DO PIAUI",...,87.03,67.41,77.08
"220960 SAO FELIX DO PIAUI",96.55,81.93,62.64,83.62
"220965 SAO FRANCISCO DE ASSIS DO PIAUI",...,93.95,84.17,88.12
"220970 SAO FRANCISCO DO PIAUI",98.95,89.95,71.17,86.92
"220975 SAO GONCALO DO GURGUEIA",...,79.66,75.73,77.51
"220980 SAO GONCALO DO PIAUI",94.66,85.09,70.51,83.59
"220985 SAO JOAO DA CANABRAVA",97.88,87.29,69.63,86.72
"220987 SAO JOAO DA FRONTEIRA",...,89.47,78.22,83.44
"220990 SAO JOAO DA SERRA",98.91,91.45,71.05,87.86
"220995 SAO JOAO DA VARJOTA",...,91.43,70.46,80.62
"220997 SAO JOAO DO ARRAIAL",...,89.45,80.34,84.34
"221000 SAO JOAO DO PIAUI",96.38,78.57,59.03,82.46
"221005 SAO JOSE DO DIVINO",...,92.84,74.52,83.43
"221010 SAO JOSE DO PEIXE",95.06,88.77,71.14,86.13
"221020 SAO JOSE DO PIAUI",97.65,87.18,59.02,80.74
"221030 SAO JULIAO",93.31,82.77,58.70,81.02
"221035 SAO LOURENCO DO PIAUI",...,87.91,59.69,73.55
"221037 SAO LUIS DO PIAUI",...,84.59,68.39,76.32
"221038 SAO MIGUEL DA BAIXA GRANDE",...,93.50,68.61,80.83
"221039 SAO MIGUEL DO FIDALGO",...,96.14,79.17,87.66
"221040 SAO MIGUEL DO TAPUIO",97.49,88.66,77.86,88.96
"221050 SAO PEDRO DO PIAUI",95.91,86.35,69.71,83.17
"221060 SAO RAIMUNDO NONATO",94.28,73.88,55.49,76.64
"221062 SEBASTIAO BARROS",...,93.64,79.97,87.59
"221063 SEBASTIAO LEAL",...,89.70,77.68,83.47
"221065 SIGEFREDO PACHECO",...,93.09,74.65,83.57
"221070 SIMOES",96.14,88.22,67.83,85.53
"221080 SIMPLICIO MENDES",91.86,77.65,58.94,76.30
"221090 SOCORRO DO PIAUI",94.25,89.22,73.87,86.15
"221093 SUSSUAPARA",...,86.01,66.33,75.13
"221095 TAMBORIL DO PIAUI",...,86.02,78.47,81.99
"221097 TANQUE DO PIAUI",...,90.18,66.73,77.80
"221100 TERESINA",74.65,58.74,39.18,55.62
"221110 UNIAO",96.93,90.18,73.07,86.24
"221120 URUCUI",95.09,83.48,55.88,76.41
"221130 VALENCA DO PIAUI",90.58,74.31,57.15,73.84
"221135 VARZEA BRANCA",...,93.87,72.49,83.46
"221140 VARZEA GRANDE",96.85,82.99,65.77,84.49
"221150 VERA MENDES",...,90.17,78.44,84.23
"221160 VILA NOVA DO PIAUI",...,85.24,74.26,79.60
"221170 WALL FERRAZ",...,91.59,77.51,84.24
"230010 ABAIARA",97.48,85.91,72.32,84.00
"230015 ACARAPE",96.29,84.86,66.74,80.64
"230020 ACARAU",93.98,88.08,75.98,85.15
"230030 ACOPIARA",95.18,85.49,68.91,82.93
"230040 AIUABA",96.98,91.31,75.11,87.01
"230050 ALCANTARAS",97.35,88.06,67.34,83.00
"230060 ALTANEIRA",95.74,85.18,72.73,83.04
"230070 ALTO SANTO",95.46,80.73,64.32,79.13
"230075 AMONTADA",97.85,89.60,79.35,87.55
"230080 ANTONINA DO NORTE",95.71,86.03,70.12,82.45
"230090 APUIARES",97.19,88.35,71.55,84.15
"230100 AQUIRAZ",94.16,79.76,57.72,74.53
"230110 ARACATI",91.40,77.47,60.19,75.59
"230120 ARACOIABA",95.29,87.21,69.50,83.33
"230125 ARARENDA",...,86.55,74.82,80.54
"230130 ARARIPE",96.63,88.95,76.46,86.74
"230140 ARATUBA",94.21,90.98,73.01,85.87
"230150 ARNEIROZ",98.54,90.99,69.81,86.25
